order_id,delivery_time,dest_id,num,order_id,order_type,ori_id,pickup_time,ox,oy,dx,dy,olng,olat,dlng,dlat
F4029,0,B3412,74,F4029,0,A046,0,-1283.5995433,2197.89227038,-431.817813575,2458.53836134,121.4201336,31.19730717,121.429077,31.199659
F4030,0,B3631,54,F4030,0,A046,0,-1283.5995433,2197.89227038,555.644781608,1910.05590123,121.4201336,31.19730717,121.439445,31.19471
F4031,0,B3791,56,F4031,0,A046,0,-1283.5995433,2197.89227038,-789.353942271,2962.46839693,121.4201336,31.19730717,121.425323,31.204206
F4032,0,B3835,83,F4032,0,A046,0,-1283.5995433,2197.89227038,-1931.58377483,2411.4369175,121.4201336,31.19730717,121.41333,31.199234
F4033,0,B4008,43,F4033,0,A046,0,-1283.5995433,2197.89227038,-166.570579046,3069.63803502,121.4201336,31.19730717,121.431862,31.205173
F4034,0,B4252,54,F4034,0,A046,0,-1283.5995433,2197.89227038,-22.7561000045,2115.08571558,121.4201336,31.19730717,121.433372,31.19656
F4035,0,B4445,23,F4035,0,A046,0,-1283.5995433,2197.89227038,-206.571957324,1637.97579624,121.4201336,31.19730717,121.431442,31.192255
F4036,0,B4509,65,F4036,0,A046,0,-1283.5995433,2197.89227038,-251.621128574,2779.49314099,121.4201336,31.19730717,121.430969,31.202555
F4037,0,B4677,36,F4037,0,A046,0,-1283.5995433,2197.89227038,-1480.33013132,1639.85985399,121.4201336,31.19730717,121.418068,31.192272
F4038,0,B4707,30,F4038,0,A046,0,-1283.5995433,2197.89227038,475.737266432,2735.71650495,121.4201336,31.19730717,121.438606,31.20216
F4039,0,B5174,59,F4039,0,A046,0,-1283.5995433,2197.89227038,-2159.78211377,3350.805948,121.4201336,31.19730717,121.410934,31.20771
F4040,0,B5496,52,F4040,0,A046,0,-1283.5995433,2197.89227038,-772.591459945,1077.63485497,121.4201336,31.19730717,121.425499,31.187199
F4041,0,B5551,40,F4041,0,A046,0,-1283.5995433,2197.89227038,843.46422245,1501.21536872,121.4201336,31.19730717,121.442467,31.191021
F4042,0,B5662,46,F4042,0,A046,0,-1283.5995433,2197.89227038,-245.811404588,2114.64240787,121.4201336,31.19730717,121.43103,31.196556
F4043,0,B5704,53,F4043,0,A046,0,-1283.5995433,2197.89227038,-561.155603336,1455.99798264,121.4201336,31.19730717,121.427719,31.190613
F4044,0,B5732,49,F4044,0,A046,0,-1283.5995433,2197.89227038,750.413397267,1218.38505185,121.4201336,31.19730717,121.44149,31.188469
F4045,0,B5824,22,F4045,0,A046,0,-1283.5995433,2197.89227038,-1882.91543127,1874.70211162,121.4201336,31.19730717,121.413841,31.194391
F4046,0,B5881,89,F4046,0,A046,0,-1283.5995433,2197.89227038,481.546990419,1496.5606378,121.4201336,31.19730717,121.438667,31.190979
F4047,0,B5954,82,F4047,0,A046,0,-1283.5995433,2197.89227038,-847.451182151,3317.89035078,121.4201336,31.19730717,121.424713,31.207413
F4048,0,B6025,36,F4048,0,A046,0,-1283.5995433,2197.89227038,-451.437537206,2155.42671689,121.4201336,31.19730717,121.428871,31.196924
F4049,0,B6212,37,F4049,0,A046,0,-1283.5995433,2197.89227038,-1058.88703876,3020.43087958,121.4201336,31.19730717,121.422493,31.204729
F4050,0,B6481,45,F4050,0,A046,0,-1283.5995433,2197.89227038,-1164.22400155,1914.71063215,121.4201336,31.19730717,121.421387,31.194752
F4051,0,B7036,40,F4051,0,A046,0,-1283.5995433,2197.89227038,-332.290574767,1563.38927459,121.4201336,31.19730717,121.430122,31.191582
F4052,0,B7156,62,F4052,0,A046,0,-1283.5995433,2197.89227038,112.486655122,2850.64402792,121.4201336,31.19730717,121.434792,31.203197
F4053,0,B7413,34,F4053,0,A046,0,-1283.5995433,2197.89227038,-992.02759221,2797.22544926,121.4201336,31.19730717,121.423195,31.202715
F4054,0,B7634,34,F4054,0,A046,0,-1283.5995433,2197.89227038,312.969753394,1063.00570065,121.4201336,31.19730717,121.436897,31.187067
F4055,0,B7718,28,F4055,0,A046,0,-1283.5995433,2197.89227038,-607.63339524,2428.39343728,121.4201336,31.19730717,121.427231,31.199387
F4056,0,B7858,53,F4056,0,A046,0,-1283.5995433,2197.89227038,-143.331683096,1363.78997965,121.4201336,31.19730717,121.432106,31.189781
F4057,0,B8000,93,F4057,0,A046,0,-1283.5995433,2197.89227038,328.970304705,1819.51030213,121.4201336,31.19730717,121.437065,31.193893
F4058,0,B8643,61,F4058,0,A046,0,-1283.5995433,2197.89227038,-475.438364172,1121.96562564,121.4201336,31.19730717,121.428619,31.187599
F4059,0,B8702,64,F4059,0,A046,0,-1283.5995433,2197.89227038,-1462.90095936,2746.02340913,121.4201336,31.19730717,121.418251,31.202253
F4060,0,B8715,19,F4060,0,A046,0,-1283.5995433,2197.89227038,-481.248088161,1831.59043714,121.4201336,31.19730717,121.428558,31.194002
F4061,0,B8819,23,F4061,0,A046,0,-1283.5995433,2197.89227038,-803.830631552,2270.02175907,121.4201336,31.19730717,121.425171,31.197958
F4062,0,B8848,63,F4062,0,A046,0,-1283.5995433,2197.89227038,-1390.99371983,2341.83760755,121.4201336,31.19730717,121.419006,31.198606
F4063,0,B0147,13,F4063,0,A047,0,-8494.57181222,6358.09460332,-9490.79661407,7171.45341818,121.344421,31.234845,121.333961,31.242184
F4064,0,B0512,31,F4064,0,A047,0,-8494.57181222,6358.09460332,-8926.11049073,5275.31552971,121.344421,31.234845,121.33989,31.225075
F4065,0,B1058,58,F4065,0,A047,0,-8494.57181222,6358.09460332,-8014.26954876,3412.09323845,121.344421,31.234845,121.349464,31.208263
F4066,0,B1945,56,F4066,0,A047,0,-8494.57181222,6358.09460332,-9458.03358044,5533.20978808,121.344421,31.234845,121.334305,31.227402
F4067,0,B2226,61,F4067,0,A047,0,-8494.57181222,6358.09460332,-7114.61950303,5325.85260827,121.344421,31.234845,121.35891,31.225531
F4068,0,B2623,28,F4068,0,A047,0,-8494.57181222,6358.09460332,-9264.02689579,6844.40315757,121.344421,31.234845,121.336342,31.239233
F4069,0,B3087,30,F4069,0,A047,0,-8494.57181222,6358.09460332,-9101.25938275,4728.27381964,121.344421,31.234845,121.338051,31.220139
F4070,0,B3484,14,F4070,0,A047,0,-8494.57181222,6358.09460332,-7765.02286554,4408.98144389,121.344421,31.234845,121.352081,31.217258
F4071,0,B3970,29,F4071,0,A047,0,-8494.57181222,6358.09460332,-9182.69075996,5232.75798986,121.344421,31.234845,121.337196,31.224691
F4072,0,B4024,23,F4072,0,A047,0,-8494.57181222,6358.09460332,-8998.77966126,6103.7468066,121.344421,31.234845,121.339127,31.23255
F4073,0,B4334,66,F4073,0,A047,0,-8494.57181222,6358.09460332,-7087.76143476,3825.14519417,121.344421,31.234845,121.359192,31.21199
F4074,0,B5104,35,F4074,0,A047,0,-8494.57181222,6358.09460332,-7175.66922559,4179.23722489,121.344421,31.234845,121.358269,31.215185
F4075,0,B5497,24,F4075,0,A047,0,-8494.57181222,6358.09460332,-9465.27192507,7513.4653139,121.344421,31.234845,121.334229,31.24527
F4076,0,B6480,40,F4076,0,A047,0,-8494.57181222,6358.09460332,-9042.40021186,7352.32296252,121.344421,31.234845,121.338669,31.243816
F4077,0,B6699,27,F4077,0,A047,0,-8494.57181222,6358.09460332,-7405.29618518,4223.01386093,121.344421,31.234845,121.355858,31.21558
F4078,0,B7265,58,F4078,0,A047,0,-8494.57181222,6358.09460332,-8886.87104346,5723.05631347,121.344421,31.234845,121.340302,31.229115
F4079,0,B7886,5,F4079,0,A047,0,-8494.57181222,6358.09460332,-7765.02286554,6397.99229692,121.344421,31.234845,121.352081,31.235205
F4080,0,B8173,48,F4080,0,A047,0,-8494.57181222,6358.09460332,-8023.69844507,3763.08211523,121.344421,31.234845,121.349365,31.21143
F4081,0,B0109,64,F4081,0,A048,0,-7862.55003544,8273.18389626,-10624.26424,9459.91862709,121.351057,31.252125,121.32206,31.262833
F4082,0,B0240,29,F4082,0,A048,0,-7862.55003544,8273.18389626,-8561.43125877,9503.47360927,121.351057,31.252125,121.343719,31.263226
F4083,0,B0473,43,F4083,0,A048,0,-7862.55003544,8273.18389626,-7738.83148691,7643.9086066,121.351057,31.252125,121.352356,31.246447
F4084,0,B0717,29,F4084,0,A048,0,-7862.55003544,8273.18389626,-10039.3869447,10350.4129829,121.351057,31.252125,121.328201,31.270868
F4085,0,B0905,21,F4085,0,A048,0,-7862.55003544,8273.18389626,-9452.98578746,8554.35180923,121.351057,31.252125,121.334358,31.254662
F4086,0,B1150,15,F4086,0,A048,0,-7862.55003544,8273.18389626,-7736.64093524,8740.09773834,121.351057,31.252125,121.352379,31.256338
F4087,0,B1300,31,F4087,0,A048,0,-7862.55003544,8273.18389626,-10126.5328045,8704.6331218,121.351057,31.252125,121.327286,31.256018
F4088,0,B1486,29,F4088,0,A048,0,-7862.55003544,8273.18389626,-8302.66043786,8551.13782836,121.351057,31.252125,121.346436,31.254633
F4089,0,B1555,38,F4089,0,A048,0,-7862.55003544,8273.18389626,-7444.53563244,7747.42095611,121.351057,31.252125,121.355446,31.247381
F4090,0,B1643,9,F4090,0,A048,0,-7862.55003544,8273.18389626,-8898.58573282,10937.4632135,121.351057,31.252125,121.340179,31.276165
F4091,0,B1913,39,F4091,0,A048,0,-7862.55003544,8273.18389626,-9771.94915853,9689.44119223,121.351057,31.252125,121.331009,31.264904
F4092,0,B1947,32,F4092,0,A048,0,-7862.55003544,8273.18389626,-7004.9014369,9136.85813583,121.351057,31.252125,121.360062,31.259918
F4093,0,B2013,36,F4093,0,A048,0,-7862.55003544,8273.18389626,-8228.56264668,9596.67905461,121.351057,31.252125,121.347214,31.264067
F4094,0,B2037,31,F4094,0,A048,0,-7862.55003544,8273.18389626,-9019.92324692,8005.53686834,121.351057,31.252125,121.338905,31.24971
F4095,0,B2243,2,F4095,0,A048,0,-7862.55003544,8273.18389626,-9601.18136984,10379.6712916,121.351057,31.252125,121.332802,31.271132
F4096,0,B2364,15,F4096,0,A048,0,-7862.55003544,8273.18389626,-6819.65695893,9432.87685698,121.351057,31.252125,121.362007,31.262589
F4097,0,B2477,28,F4097,0,A048,0,-7862.55003544,8273.18389626,-9114.30745138,9585.26388116,121.351057,31.252125,121.337914,31.263964
F4098,0,B2685,56,F4098,0,A048,0,-7862.55003544,8273.18389626,-8839.72656192,9140.29377056,121.351057,31.252125,121.340797,31.259949
F4099,0,B3094,27,F4099,0,A048,0,-7862.55003544,8273.18389626,-9248.7882755,8710.50694891,121.351057,31.252125,121.336502,31.256071
F4100,0,B3525,33,F4100,0,A048,0,-7862.55003544,8273.18389626,-8626.76684329,8574.63313681,121.351057,31.252125,121.343033,31.254845
F4101,0,B4396,27,F4101,0,A048,0,-7862.55003544,8273.18389626,-8478.57126091,9960.1913741,121.351057,31.252125,121.344589,31.267347
F4102,0,B4814,52,F4102,0,A048,0,-7862.55003544,8273.18389626,-8302.66043786,8927.17359056,121.351057,31.252125,121.346436,31.258026
F4103,0,B4842,38,F4103,0,A048,0,-7862.55003544,8273.18389626,-8990.77938561,8573.30321369,121.351057,31.252125,121.339211,31.254833
F4104,0,B4931,57,F4104,0,A048,0,-7862.55003544,8273.18389626,-9271.26524043,9008.7422086,121.351057,31.252125,121.336266,31.258762
F4105,0,B4956,55,F4105,0,A048,0,-7862.55003544,8273.18389626,-7965.50596381,9788.96377239,121.351057,31.252125,121.349976,31.265802
F4106,0,B5058,33,F4106,0,A048,0,-7862.55003544,8273.18389626,-8468.38043358,7850.37917099,121.351057,31.252125,121.344696,31.24831
F4107,0,B5262,12,F4107,0,A048,0,-7862.55003544,8273.18389626,-8214.08595739,10985.0079651,121.351057,31.252125,121.347366,31.276594
F4108,0,B5271,11,F4108,0,A048,0,-7862.55003544,8273.18389626,-9213.16800055,10187.7190546,121.351057,31.252125,121.336876,31.2694
F4109,0,B5580,39,F4109,0,A048,0,-7862.55003544,8273.18389626,-6351.73607446,9202.3568495,121.351057,31.252125,121.36692,31.260509
F4110,0,B5634,20,F4110,0,A048,0,-7862.55003544,8273.18389626,-7821.69148477,9500.03797455,121.351057,31.252125,121.351486,31.263195
F4111,0,B6206,14,F4111,0,A048,0,-7862.55003544,8273.18389626,-8830.20242424,9737.65090534,121.351057,31.252125,121.340897,31.265339
F4112,0,B6369,17,F4112,0,A048,0,-7862.55003544,8273.18389626,-10266.0614216,9538.05161039,121.351057,31.252125,121.325821,31.263538
F4113,0,B7275,34,F4113,0,A048,0,-7862.55003544,8273.18389626,-10041.5774964,8831.19747206,121.351057,31.252125,121.328178,31.25716
F4114,0,B7625,31,F4114,0,A048,0,-7862.55003544,8273.18389626,-7531.01480262,7985.25554076,121.351057,31.252125,121.354538,31.249527
F4115,0,B7637,54,F4115,0,A048,0,-7862.55003544,8273.18389626,-9413.7463402,9843.71227416,121.351057,31.252125,121.33477,31.266296
F4116,0,B7709,26,F4116,0,A048,0,-7862.55003544,8273.18389626,-9501.65413103,10087.5315128,121.351057,31.252125,121.333847,31.268496
F4117,0,B7822,42,F4117,0,A048,0,-7862.55003544,8273.18389626,-7257.76729244,8032.57863845,121.351057,31.252125,121.357407,31.249954
F4118,0,B8015,28,F4118,0,A048,0,-7862.55003544,8273.18389626,-6645.93668755,9187.17356054,121.351057,31.252125,121.363831,31.260372
F4119,0,B8047,21,F4119,0,A048,0,-7862.55003544,8273.18389626,-9981.19446347,9804.03623441,121.351057,31.252125,121.328812,31.265938
F4120,0,B8199,32,F4120,0,A048,0,-7862.55003544,8273.18389626,-8067.9856853,8673.71240926,121.351057,31.252125,121.3489,31.255739
F4121,0,B8303,3,F4121,0,A048,0,-7862.55003544,8273.18389626,-10246.441698,10781.1972469,121.351057,31.252125,121.326027,31.274755
F4122,0,B8546,34,F4122,0,A048,0,-7862.55003544,8273.18389626,-8311.42264454,9994.21524059,121.351057,31.252125,121.346344,31.267654
F4123,0,B8710,20,F4123,0,A048,0,-7862.55003544,8273.18389626,-9746.51971092,8402.96222739,121.351057,31.252125,121.331276,31.253296
F4124,0,B8711,30,F4124,0,A048,0,-7862.55003544,8273.18389626,-8870.96573353,8743.31171921,121.351057,31.252125,121.340469,31.256367
F4125,0,B8721,16,F4125,0,A048,0,-7862.55003544,8273.18389626,-9041.73352222,10048.1879539,121.351057,31.252125,121.338676,31.268141
F4126,0,B8903,23,F4126,0,A048,0,-7862.55003544,8273.18389626,-9202.31048359,8440.97586324,121.351057,31.252125,121.33699,31.253639
F4127,0,B0018,34,F4127,0,A049,0,2156.74756784,22265.5266966,1541.0120665,21629.6017914,121.456256,31.378379,121.449791,31.372641
F4128,0,B0057,34,F4128,0,A049,0,2156.74756784,22265.5266966,2149.89018871,24362.815457,121.456256,31.378379,121.456184,31.397303
F4129,0,B0254,18,F4129,0,A049,0,2156.74756784,22265.5266966,4827.60149886,21811.3579511,121.456256,31.378379,121.484299,31.374281
F4130,0,B0310,62,F4130,0,A049,0,2156.74756784,22265.5266966,472.880025126,21580.9487706,121.456256,31.378379,121.438576,31.372202
F4131,0,B0639,12,F4131,0,A049,0,2156.74756784,22265.5266966,-152.760579402,21585.8251554,121.456256,31.378379,121.432007,31.372246
F4132,0,B0798,38,F4132,0,A049,0,2156.74756784,22265.5266966,1346.24345084,23860.1045176,121.456256,31.378379,121.447746,31.392767
F4133,0,B1000,26,F4133,0,A049,0,2156.74756784,22265.5266966,1234.33483304,22628.1524007,121.456256,31.378379,121.446571,31.381651
F4134,0,B1438,4,F4134,0,A049,0,2156.74756784,22265.5266966,3646.03697765,20395.6547898,121.456256,31.378379,121.471893,31.361507
F4135,0,B1534,10,F4135,0,A049,0,2156.74756784,22265.5266966,2529.99852372,22324.5974486,121.456256,31.378379,121.460175,31.378912
F4136,0,B1611,5,F4136,0,A049,0,2156.74756784,22265.5266966,1195.8573168,21012.2958098,121.456256,31.378379,121.446167,31.367071
F4137,0,B1624,18,F4137,0,A049,0,2156.74756784,22265.5266966,4763.59929361,20985.0323858,121.456256,31.378379,121.483627,31.366825
F4138,0,B1641,24,F4138,0,A049,0,2156.74756784,22265.5266966,338.399201015,23399.0645027,121.456256,31.378379,121.437164,31.388607
F4139,0,B1712,33,F4139,0,A049,0,2156.74756784,22265.5266966,1906.54847085,19916.8824666,121.456256,31.378379,121.453629,31.357187
F4140,0,B2216,39,F4140,0,A049,0,2156.74756784,22265.5266966,5255.52100504,21372.9266292,121.456256,31.378379,121.488792,31.370325
F4141,0,B2703,25,F4141,0,A049,0,2156.74756784,22265.5266966,-42.2805822585,21230.8465092,121.456256,31.378379,121.433167,31.369043
F4142,0,B2928,18,F4142,0,A049,0,2156.74756784,22265.5266966,611.646711199,24537.5895204,121.456256,31.378379,121.440033,31.39888
F4143,0,B3186,7,F4143,0,A049,0,2156.74756784,22265.5266966,3859.66338593,22019.9342271,121.456256,31.378379,121.474136,31.376163
F4144,0,B3767,41,F4144,0,A049,0,2156.74756784,22265.5266966,1173.28511048,20607.6667005,121.456256,31.378379,121.44593,31.36342
F4145,0,B4218,30,F4145,0,A049,0,2156.74756784,22265.5266966,1091.94897465,23053.2844915,121.456256,31.378379,121.445076,31.385487
F4146,0,B4332,25,F4146,0,A049,0,2156.74756784,22265.5266966,554.216160959,21134.5379099,121.456256,31.378379,121.43943,31.368174
F4147,0,B4592,20,F4147,0,A049,0,2156.74756784,22265.5266966,359.542786675,22627.4874392,121.456256,31.378379,121.437386,31.381645
F4148,0,B4615,8,F4148,0,A049,0,2156.74756784,22265.5266966,998.898149468,22022.9265542,121.456256,31.378379,121.444099,31.37619
F4149,0,B4619,12,F4149,0,A049,0,2156.74756784,22265.5266966,2837.34244681,22366.4900268,121.456256,31.378379,121.463402,31.37929
F4150,0,B4739,23,F4150,0,A049,0,2156.74756784,22265.5266966,3372.12277783,20863.2335934,121.456256,31.378379,121.469017,31.365726
F4151,0,B4929,35,F4151,0,A049,0,2156.74756784,22265.5266966,1137.76007692,24014.5972534,121.456256,31.378379,121.445557,31.394161
F4152,0,B5304,4,F4152,0,A049,0,2156.74756784,22265.5266966,2688.38493342,19437.8884895,121.456256,31.378379,121.461838,31.352865
F4153,0,B5389,15,F4153,0,A049,0,2156.74756784,22265.5266966,1621.68151269,24739.6270077,121.456256,31.378379,121.450638,31.400703
F4154,0,B5397,13,F4154,0,A049,0,2156.74756784,22265.5266966,1780.82985341,21318.6214351,121.456256,31.378379,121.452309,31.369835
F4155,0,B5535,44,F4155,0,A049,0,2156.74756784,22265.5266966,1986.45598603,24152.9092579,121.456256,31.378379,121.454468,31.395409
F4156,0,B5565,6,F4156,0,A049,0,2156.74756784,22265.5266966,2729.05300133,22949.661315,121.456256,31.378379,121.462265,31.384552
F4157,0,B5790,26,F4157,0,A049,0,2156.74756784,22265.5266966,2137.60405109,22845.2623501,121.456256,31.378379,121.456055,31.38361
F4158,0,B5829,9,F4158,0,A049,0,2156.74756784,22265.5266966,3930.14200479,21137.8627177,121.456256,31.378379,121.474876,31.368204
F4159,0,B5904,27,F4159,0,A049,0,2156.74756784,22265.5266966,5151.6126629,21141.5200063,121.456256,31.378379,121.487701,31.368237
F4160,0,B6032,13,F4160,0,A049,0,2156.74756784,22265.5266966,982.230908522,23478.9707168,121.456256,31.378379,121.443924,31.389328
F4161,0,B6237,27,F4161,0,A049,0,2156.74756784,22265.5266966,883.370359354,22649.5419976,121.456256,31.378379,121.442886,31.381844
F4162,0,B6238,20,F4162,0,A049,0,2156.74756784,22265.5266966,392.210578935,20765.0409364,121.456256,31.378379,121.437729,31.36484
F4163,0,B6268,40,F4163,0,A049,0,2156.74756784,22265.5266966,799.843671856,21391.1022452,121.456256,31.378379,121.442009,31.370489
F4164,0,B6387,32,F4164,0,A049,0,2156.74756784,22265.5266966,883.370359354,20413.2762711,121.456256,31.378379,121.442886,31.361666
F4165,0,B6616,34,F4165,0,A049,0,2156.74756784,22265.5266966,906.609255303,20831.5370924,121.456256,31.378379,121.44313,31.36544
F4166,0,B6662,8,F4166,0,A049,0,2156.74756784,22265.5266966,1780.0679224,20834.9727271,121.456256,31.378379,121.452301,31.365471
F4167,0,B6729,14,F4167,0,A049,0,2156.74756784,22265.5266966,4901.69929005,21209.7893931,121.456256,31.378379,121.485077,31.368853
F4168,0,B7109,5,F4168,0,A049,0,2156.74756784,22265.5266966,2553.9041093,24713.2501992,121.456256,31.378379,121.460426,31.400465
F4169,0,B7194,19,F4169,0,A049,0,2156.74756784,22265.5266966,20.1977609582,20824.9983037,121.456256,31.378379,121.433823,31.365381
F4170,0,B7246,43,F4170,0,A049,0,2156.74756784,22265.5266966,1555.58399716,24136.3960458,121.456256,31.378379,121.449944,31.39526
F4171,0,B7463,34,F4171,0,A049,0,2156.74756784,22265.5266966,84.8666558377,22847.5897155,121.456256,31.378379,121.434502,31.383631
F4172,0,B7481,32,F4172,0,A049,0,2156.74756784,22265.5266966,801.272292508,21081.8951198,121.456256,31.378379,121.442024,31.367699
F4173,0,B7747,22,F4173,0,A049,0,2156.74756784,22265.5266966,1658.73040829,21138.3060254,121.456256,31.378379,121.451027,31.368208
F4174,0,B7800,7,F4174,0,A049,0,2156.74756784,22265.5266966,1930.45405644,21881.7330496,121.456256,31.378379,121.45388,31.374916
F4175,0,B7973,34,F4175,0,A049,0,2156.74756784,22265.5266966,811.463119829,22934.6996799,121.456256,31.378379,121.442131,31.384417
F4176,0,B8188,10,F4176,0,A049,0,2156.74756784,22265.5266966,2341.03963204,24129.1922956,121.456256,31.378379,121.458191,31.395195
F4177,0,B8317,23,F4177,0,A049,0,2156.74756784,22265.5266966,126.963344406,21460.0365936,121.456256,31.378379,121.434944,31.371111
F4178,0,B8530,32,F4178,0,A049,0,2156.74756784,22265.5266966,158.202516012,21117.3597363,121.456256,31.378379,121.435272,31.368019
F4179,0,B8771,13,F4179,0,A049,0,2156.74756784,22265.5266966,1034.51842441,21693.2164473,121.456256,31.378379,121.444473,31.373215
F4180,0,B8856,11,F4180,0,A049,0,2156.74756784,22265.5266966,3236.21333306,23477.8624475,121.456256,31.378379,121.46759,31.389318
F4181,0,B9159,43,F4181,0,A049,0,2156.74756784,22265.5266966,691.554226374,21675.8166198,121.456256,31.378379,121.440872,31.373058
F4182,0,B0105,25,F4182,0,A050,0,2289.03784029,-1127.82098585,2136.08018906,-256.278034484,121.457645,31.167299,121.456039,31.175163
F4183,0,B0969,23,F4183,0,A050,0,2289.03784029,-1127.82098585,752.603948936,323.568445879,121.457645,31.167299,121.441513,31.180395
F4184,0,B1427,39,F4184,0,A050,0,2289.03784029,-1127.82098585,1156.61786954,61.2411104399,121.457645,31.167299,121.445755,31.178028
F4185,0,B2199,31,F4185,0,A050,0,2289.03784029,-1127.82098585,2190.653498,-840.890072693,121.457645,31.167299,121.456612,31.169888
F4186,0,B2614,36,F4186,0,A050,0,2289.03784029,-1127.82098585,1660.15902894,260.618751528,121.457645,31.167299,121.451042,31.179827
F4187,0,B3271,35,F4187,0,A050,0,2289.03784029,-1127.82098585,696.697260724,-102.339433333,121.457645,31.167299,121.440926,31.176552
F4188,0,B3474,55,F4188,0,A050,0,2289.03784029,-1127.82098585,1652.9206843,-673.984721121,121.457645,31.167299,121.450966,31.171394
F4189,0,B4223,51,F4189,0,A050,0,2289.03784029,-1127.82098585,2457.99604282,-521.930177724,121.457645,31.167299,121.459419,31.172766
F4190,0,B4305,63,F4190,0,A050,0,2289.03784029,-1127.82098585,1216.90566108,-603.387968828,121.457645,31.167299,121.446388,31.172031
F4191,0,B5345,32,F4191,0,A050,0,2289.03784029,-1127.82098585,1453.77096531,420.985314426,121.457645,31.167299,121.448875,31.181274
F4192,0,B5716,43,F4192,0,A050,0,2289.03784029,-1127.82098585,912.514220666,-272.347938851,121.457645,31.167299,121.443192,31.175018
F4193,0,B6430,48,F4193,0,A050,0,2289.03784029,-1127.82098585,2336.65852871,144.804613153,121.457645,31.167299,121.458145,31.178782
F4194,0,B6780,30,F4194,0,A050,0,2289.03784029,-1127.82098585,4339.29895974,-495.110061468,121.457645,31.167299,121.479172,31.173008
F4195,0,B7121,25,F4195,0,A050,0,2289.03784029,-1127.82098585,1200.23842013,381.530928529,121.457645,31.167299,121.446213,31.180918
F4196,0,B7467,35,F4196,0,A050,0,2289.03784029,-1127.82098585,1879.59516121,65.6741875061,121.457645,31.167299,121.453346,31.178068
F4197,0,B7763,7,F4197,0,A050,0,2289.03784029,-1127.82098585,4115.48172414,-220.924244875,121.457645,31.167299,121.476822,31.175482
F4198,0,B8301,32,F4198,0,A050,0,2289.03784029,-1127.82098585,1033.85173477,664.361245404,121.457645,31.167299,121.444466,31.18347
F4199,0,B9019,56,F4199,0,A050,0,2289.03784029,-1127.82098585,1348.43400251,762.664729364,121.457645,31.167299,121.447769,31.184357
F4200,0,B9181,66,F4200,0,A050,0,2289.03784029,-1127.82098585,925.562289298,104.352784916,121.457645,31.167299,121.443329,31.178417
F4201,0,B0560,4,F4201,0,A051,0,29823.129405,1543.66208164,30497.3431117,4315.77599856,121.746743,31.191404,121.753822,31.216417
F4202,0,B1030,8,F4202,0,A051,0,29823.129405,1543.66208164,29977.1347113,1474.83856018,121.746743,31.191404,121.74836,31.190783
F4203,0,B1314,19,F4203,0,A051,0,29823.129405,1543.66208164,28811.5707414,2073.636445,121.746743,31.191404,121.736122,31.196186
F4204,0,B1482,10,F4204,0,A051,0,29823.129405,1543.66208164,32126.4468627,1824.82999461,121.746743,31.191404,121.770927,31.193941
F4205,0,B2081,10,F4205,0,A051,0,29823.129405,1543.66208164,30402.9589072,2801.65852633,121.746743,31.191404,121.752831,31.202755
F4206,0,B2120,6,F4206,0,A051,0,29823.129405,1543.66208164,29524.4524472,3367.09750622,121.746743,31.191404,121.743607,31.207857
F4207,0,B2414,15,F4207,0,A051,0,29823.129405,1543.66208164,30982.0264785,3898.95592733,121.746743,31.191404,121.758911,31.212656
F4208,0,B2499,15,F4208,0,A051,0,29823.129405,1543.66208164,28957.6710135,1410.33728885,121.746743,31.191404,121.737656,31.190201
F4209,0,B4089,16,F4209,0,A051,0,29823.129405,1543.66208164,28676.4232277,2727.62613931,121.746743,31.191404,121.734703,31.202087
F4210,0,B5286,6,F4210,0,A051,0,29823.129405,1543.66208164,30041.0416752,4847.41276581,121.746743,31.191404,121.749031,31.221214
F4211,0,B5287,10,F4211,0,A051,0,29823.129405,1543.66208164,27989.7329006,1543.10794701,121.746743,31.191404,121.727493,31.191399
F4212,0,B5406,9,F4212,0,A051,0,29823.129405,1543.66208164,30902.8808943,1926.90159408,121.746743,31.191404,121.75808,31.194862
F4213,0,B6159,7,F4213,0,A051,0,29823.129405,1543.66208164,31314.1331596,2644.61677123,121.746743,31.191404,121.762398,31.201338
F4214,0,B6329,15,F4214,0,A051,0,29823.129405,1543.66208164,29587.59748,560.294761255,121.746743,31.191404,121.74427,31.182531
F4215,0,B6667,4,F4215,0,A051,0,29823.129405,1543.66208164,31491.3773619,4461.07009943,121.746743,31.191404,121.764259,31.217728
F4216,0,B6815,6,F4216,0,A051,0,29823.129405,1543.66208164,30358.5764256,3688.6064205,121.746743,31.191404,121.752365,31.210758
F4217,0,B6821,3,F4217,0,A051,0,29823.129405,1543.66208164,32423.6951999,878.478867739,121.746743,31.191404,121.774048,31.185402
F4218,0,B6878,7,F4218,0,A051,0,29823.129405,1543.66208164,30037.4225029,2375.97230097,121.746743,31.191404,121.748993,31.198914
F4219,0,B6924,3,F4219,0,A051,0,29823.129405,1543.66208164,30070.8522262,1029.42514187,121.746743,31.191404,121.749344,31.186764
F4220,0,B7508,7,F4220,0,A051,0,29823.129405,1543.66208164,31540.1409468,3601.16397536,121.746743,31.191404,121.764771,31.209969
F4221,0,B7539,4,F4221,0,A051,0,29823.129405,1543.66208164,29510.6424475,2558.72590305,121.746743,31.191404,121.743462,31.200563
